
---------- Begin Simulation Statistics ----------
final_tick                                11192628500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 100711                       # Simulator instruction rate (inst/s)
host_mem_usage                                 664316                       # Number of bytes of host memory used
host_op_rate                                   125235                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                   153.20                       # Real time elapsed on the host
host_tick_rate                               73059880                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                    15428712                       # Number of instructions simulated
sim_ops                                      19185756                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.011193                       # Number of seconds simulated
sim_ticks                                 11192628500                       # Number of ticks simulated
system.cpu.cc_regfile_reads                 101972446                       # number of cc regfile reads
system.cpu.cc_regfile_writes                 12465235                       # number of cc regfile writes
system.cpu.committedInsts                    15428712                       # Number of Instructions Simulated
system.cpu.committedOps                      19185756                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               1.450883                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         1.450883                       # CPI: Total CPI of All Threads
system.cpu.idleCycles                           53763                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              1095833                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                  5364700                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.277680                       # Inst execution rate
system.cpu.iew.exec_refs                     10267276                       # number of memory reference insts executed
system.cpu.iew.exec_stores                    3715875                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 2192749                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts               8556765                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts              81446                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts            424588                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts              5420742                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts            39171638                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts               6551401                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           1760743                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts              28601201                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                  17071                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                126165                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                 892896                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                143074                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            182                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect       738857                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         356976                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                  26767191                       # num instructions consuming a value
system.cpu.iew.wb_count                      27382447                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.503965                       # average fanout of values written-back
system.cpu.iew.wb_producers                  13489735                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.223236                       # insts written-back per cycle
system.cpu.iew.wb_sent                       27774801                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                 29661447                       # number of integer regfile reads
system.cpu.int_regfile_writes                16697442                       # number of integer regfile writes
system.cpu.ipc                               0.689235                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.689235                       # IPC: Total IPC of All Threads
system.cpu.icache.overall_miss_latency::.cpu.inst    326753000                       # number of overall miss cycles
system.cpu.icache.overall_miss_latency::total    326753000                       # number of overall miss cycles
system.cpu.icache.demand_accesses::.cpu.inst      7681002                       # number of demand (read+write) accesses
system.cpu.icache.demand_accesses::total      7681002                       # number of demand (read+write) accesses
system.cpu.icache.overall_accesses::.cpu.inst      7681002                       # number of overall (read+write) accesses
system.cpu.icache.overall_accesses::total      7681002                       # number of overall (read+write) accesses
system.cpu.icache.demand_miss_rate::.cpu.inst     0.002717                       # miss rate for demand accesses
system.cpu.icache.demand_miss_rate::total     0.002717                       # miss rate for demand accesses
system.cpu.icache.overall_miss_rate::.cpu.inst     0.002717                       # miss rate for overall accesses
system.cpu.icache.overall_miss_rate::total     0.002717                       # miss rate for overall accesses
system.cpu.icache.demand_avg_miss_latency::.cpu.inst 15657.338636                       # average overall miss latency
system.cpu.icache.demand_avg_miss_latency::total 15657.338636                       # average overall miss latency
system.cpu.icache.overall_avg_miss_latency::.cpu.inst 15657.338636                       # average overall miss latency
system.cpu.icache.overall_avg_miss_latency::total 15657.338636                       # average overall miss latency
system.cpu.icache.blocked_cycles::no_mshrs         1091                       # number of cycles access was blocked
system.cpu.icache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu.icache.blocked::no_mshrs                14                       # number of cycles access was blocked
system.cpu.icache.blocked::no_targets               0                       # number of cycles access was blocked
system.cpu.icache.avg_blocked_cycles::no_mshrs    77.928571                       # average number of cycles each access was blocked
system.cpu.icache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu.icache.writebacks::.writebacks        20158                       # number of writebacks
system.cpu.icache.writebacks::total             20158                       # number of writebacks
system.cpu.icache.demand_mshr_hits::.cpu.inst          248                       # number of demand (read+write) MSHR hits
system.cpu.icache.demand_mshr_hits::total          248                       # number of demand (read+write) MSHR hits
system.cpu.icache.overall_mshr_hits::.cpu.inst          248                       # number of overall MSHR hits
system.cpu.icache.overall_mshr_hits::total          248                       # number of overall MSHR hits
system.cpu.icache.demand_mshr_misses::.cpu.inst        20621                       # number of demand (read+write) MSHR misses
system.cpu.icache.demand_mshr_misses::total        20621                       # number of demand (read+write) MSHR misses
system.cpu.icache.overall_mshr_misses::.cpu.inst        20621                       # number of overall MSHR misses
system.cpu.icache.overall_mshr_misses::total        20621                       # number of overall MSHR misses
system.cpu.icache.demand_mshr_miss_latency::.cpu.inst    291661000                       # number of demand (read+write) MSHR miss cycles
system.cpu.icache.demand_mshr_miss_latency::total    291661000                       # number of demand (read+write) MSHR miss cycles
system.cpu.icache.overall_mshr_miss_latency::.cpu.inst    291661000                       # number of overall MSHR miss cycles
system.cpu.icache.overall_mshr_miss_latency::total    291661000                       # number of overall MSHR miss cycles
system.cpu.icache.demand_mshr_miss_rate::.cpu.inst     0.002685                       # mshr miss rate for demand accesses
system.cpu.icache.demand_mshr_miss_rate::total     0.002685                       # mshr miss rate for demand accesses
system.cpu.icache.overall_mshr_miss_rate::.cpu.inst     0.002685                       # mshr miss rate for overall accesses
system.cpu.icache.overall_mshr_miss_rate::total     0.002685                       # mshr miss rate for overall accesses
system.cpu.icache.demand_avg_mshr_miss_latency::.cpu.inst 14143.882450                       # average overall mshr miss latency
system.cpu.icache.demand_avg_mshr_miss_latency::total 14143.882450                       # average overall mshr miss latency
system.cpu.icache.overall_avg_mshr_miss_latency::.cpu.inst 14143.882450                       # average overall mshr miss latency
system.cpu.icache.overall_avg_mshr_miss_latency::total 14143.882450                       # average overall mshr miss latency
system.cpu.icache.replacements                  20158                       # number of replacements
system.cpu.icache.ReadReq_hits::.cpu.inst      7660133                       # number of ReadReq hits
system.cpu.icache.ReadReq_hits::total         7660133                       # number of ReadReq hits
system.cpu.icache.ReadReq_misses::.cpu.inst        20869                       # number of ReadReq misses
system.cpu.icache.ReadReq_misses::total         20869                       # number of ReadReq misses
system.cpu.icache.ReadReq_miss_latency::.cpu.inst    326753000                       # number of ReadReq miss cycles
system.cpu.icache.ReadReq_miss_latency::total    326753000                       # number of ReadReq miss cycles
system.cpu.icache.ReadReq_accesses::.cpu.inst      7681002                       # number of ReadReq accesses(hits+misses)
system.cpu.icache.ReadReq_accesses::total      7681002                       # number of ReadReq accesses(hits+misses)
system.cpu.icache.ReadReq_miss_rate::.cpu.inst     0.002717                       # miss rate for ReadReq accesses
system.cpu.icache.ReadReq_miss_rate::total     0.002717                       # miss rate for ReadReq accesses
system.cpu.icache.ReadReq_avg_miss_latency::.cpu.inst 15657.338636                       # average ReadReq miss latency
system.cpu.icache.ReadReq_avg_miss_latency::total 15657.338636                       # average ReadReq miss latency
system.cpu.icache.ReadReq_mshr_hits::.cpu.inst          248                       # number of ReadReq MSHR hits
system.cpu.icache.ReadReq_mshr_hits::total          248                       # number of ReadReq MSHR hits
system.cpu.icache.ReadReq_mshr_misses::.cpu.inst        20621                       # number of ReadReq MSHR misses
system.cpu.icache.ReadReq_mshr_misses::total        20621                       # number of ReadReq MSHR misses
system.cpu.icache.ReadReq_mshr_miss_latency::.cpu.inst    291661000                       # number of ReadReq MSHR miss cycles
system.cpu.icache.ReadReq_mshr_miss_latency::total    291661000                       # number of ReadReq MSHR miss cycles
system.cpu.icache.ReadReq_mshr_miss_rate::.cpu.inst     0.002685                       # mshr miss rate for ReadReq accesses
system.cpu.icache.ReadReq_mshr_miss_rate::total     0.002685                       # mshr miss rate for ReadReq accesses
system.cpu.icache.ReadReq_avg_mshr_miss_latency::.cpu.inst 14143.882450                       # average ReadReq mshr miss latency
system.cpu.icache.ReadReq_avg_mshr_miss_latency::total 14143.882450                       # average ReadReq mshr miss latency
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED  11192628500                       # Cumulative time (in ticks) in various power states
system.cpu.icache.tags.tagsinuse           411.500914                       # Cycle average of tags in use
system.cpu.icache.tags.total_refs             7680753                       # Total number of references to valid blocks.
system.cpu.icache.tags.sampled_refs             20620                       # Sample count of references to valid blocks.
system.cpu.icache.tags.avg_refs            372.490446                       # Average number of references to valid blocks.
system.cpu.icache.tags.warmup_cycle             87500                       # Cycle when the warmup percentage was hit.
system.cpu.icache.tags.occ_blocks::.cpu.inst   411.500914                       # Average occupied blocks per requestor
system.cpu.icache.tags.occ_percent::.cpu.inst     0.803713                       # Average percentage of cache occupancy
system.cpu.icache.tags.occ_percent::total     0.803713                       # Average percentage of cache occupancy
system.cpu.icache.tags.occ_task_id_blocks::1024          462                       # Occupied blocks per task id
system.cpu.icache.tags.age_task_id_blocks_1024::0           40                       # Occupied blocks per task id
system.cpu.icache.tags.age_task_id_blocks_1024::3          191                       # Occupied blocks per task id
system.cpu.icache.tags.age_task_id_blocks_1024::4          231                       # Occupied blocks per task id
system.cpu.icache.tags.occ_task_id_percent::1024     0.902344                       # Percentage of cache occupancy per task id
system.cpu.icache.tags.tag_accesses          15382624                       # Number of tag accesses
system.cpu.icache.tags.data_accesses         15382624                       # Number of data accesses
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  11192628500                       # Cumulative time (in ticks) in various power states
system.cpu.itb.instHits                             0                       # ITB inst hits
system.cpu.itb.instMisses                           0                       # ITB inst misses
system.cpu.itb.readHits                             0                       # DTB read hits
system.cpu.itb.readMisses                           0                       # DTB read misses
system.cpu.itb.writeHits                            0                       # DTB write hits
system.cpu.itb.writeMisses                          0                       # DTB write misses
system.cpu.itb.inserts                              0                       # Number of times an entry is inserted into the TLB
system.cpu.itb.flushTlb                             0                       # Number of times complete TLB was flushed
system.cpu.itb.flushTlbMva                          0                       # Number of times TLB was flushed by MVA
system.cpu.itb.flushTlbMvaAsid                      0                       # Number of times TLB was flushed by MVA & ASID
system.cpu.itb.flushTlbAsid                         0                       # Number of times TLB was flushed by ASID
system.cpu.itb.flushedEntries                       0                       # Number of entries that have been flushed from TLB
system.cpu.itb.alignFaults                          0                       # Number of TLB faults due to alignment restrictions
system.cpu.itb.prefetchFaults                       0                       # Number of TLB faults due to prefetch
system.cpu.itb.domainFaults                         0                       # Number of TLB faults due to domain restrictions
system.cpu.itb.permsFaults                          0                       # Number of TLB faults due to permissions restrictions
system.cpu.itb.readAccesses                         0                       # DTB read accesses
system.cpu.itb.writeAccesses                        0                       # DTB write accesses
system.cpu.itb.instAccesses                         0                       # ITB inst accesses
system.cpu.itb.hits                                 0                       # Total TLB (inst and data) hits
system.cpu.itb.misses                               0                       # Total TLB (inst and data) misses
system.cpu.itb.accesses                             0                       # Total TLB (inst and data) accesses
system.cpu.itb.stage2_mmu.stage2_tlb.instHits            0                       # ITB inst hits
system.cpu.itb.stage2_mmu.stage2_tlb.instMisses            0                       # ITB inst misses
system.cpu.itb.stage2_mmu.stage2_tlb.readHits            0                       # DTB read hits
system.cpu.itb.stage2_mmu.stage2_tlb.readMisses            0                       # DTB read misses
system.cpu.itb.stage2_mmu.stage2_tlb.writeHits            0                       # DTB write hits
system.cpu.itb.stage2_mmu.stage2_tlb.writeMisses            0                       # DTB write misses
system.cpu.itb.stage2_mmu.stage2_tlb.inserts            0                       # Number of times an entry is inserted into the TLB
system.cpu.itb.stage2_mmu.stage2_tlb.flushTlb            0                       # Number of times complete TLB was flushed
system.cpu.itb.stage2_mmu.stage2_tlb.flushTlbMva            0                       # Number of times TLB was flushed by MVA
system.cpu.itb.stage2_mmu.stage2_tlb.flushTlbMvaAsid            0                       # Number of times TLB was flushed by MVA & ASID
system.cpu.itb.stage2_mmu.stage2_tlb.flushTlbAsid            0                       # Number of times TLB was flushed by ASID
system.cpu.itb.stage2_mmu.stage2_tlb.flushedEntries            0                       # Number of entries that have been flushed from TLB
system.cpu.itb.stage2_mmu.stage2_tlb.alignFaults            0                       # Number of TLB faults due to alignment restrictions
system.cpu.itb.stage2_mmu.stage2_tlb.prefetchFaults            0                       # Number of TLB faults due to prefetch
system.cpu.itb.stage2_mmu.stage2_tlb.domainFaults            0                       # Number of TLB faults due to domain restrictions
system.cpu.itb.stage2_mmu.stage2_tlb.permsFaults            0                       # Number of TLB faults due to permissions restrictions
system.cpu.itb.stage2_mmu.stage2_tlb.readAccesses            0                       # DTB read accesses
system.cpu.itb.stage2_mmu.stage2_tlb.writeAccesses            0                       # DTB write accesses
system.cpu.itb.stage2_mmu.stage2_tlb.instAccesses            0                       # ITB inst accesses
system.cpu.itb.stage2_mmu.stage2_tlb.hits            0                       # Total TLB (inst and data) hits
system.cpu.itb.stage2_mmu.stage2_tlb.misses            0                       # Total TLB (inst and data) misses
system.cpu.itb.stage2_mmu.stage2_tlb.accesses            0                       # Total TLB (inst and data) accesses
system.cpu.itb.stage2_mmu.stage2_tlb.walker.walks            0                       # Table walker walks requested
system.cpu.itb.stage2_mmu.stage2_tlb.walker.requestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.stage2_mmu.stage2_tlb.walker.requestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.stage2_mmu.stage2_tlb.walker.requestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.stage2_mmu.stage2_tlb.walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.stage2_mmu.stage2_tlb.walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.stage2_mmu.stage2_tlb.walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.stage2_mmu.stage2_tlb.walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.stage2_mmu.stage2_tlb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  11192628500                       # Cumulative time (in ticks) in various power states
system.cpu.itb.walker.walks                         0                       # Table walker walks requested
system.cpu.itb.walker.requestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.walker.requestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.walker.requestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  11192628500                       # Cumulative time (in ticks) in various power states
system.cpu.lsq0.forwLoads                      105979                       # Number of loads that had data forwarded from stores
system.cpu.lsq0.squashedLoads                 4452777                       # Number of loads squashed
system.cpu.lsq0.ignoredResponses                 2315                       # Number of memory responses ignored because the instruction is squashed
system.cpu.lsq0.memOrderViolation                 182                       # Number of memory ordering violations
system.cpu.lsq0.squashedStores                2623049                       # Number of stores squashed
system.cpu.lsq0.rescheduledLoads                97442                       # Number of loads that were rescheduled
system.cpu.lsq0.blockedByCache                   1672                       # Number of times an access to memory failed due to the cache being blocked
system.cpu.power_state.pwrStateResidencyTicks::ON  11192628500                       # Cumulative time (in ticks) in various power states
system.cpu.rename.squashCycles                 892896                       # Number of cycles rename is squashing
system.cpu.rename.idleCycles                  7344649                       # Number of cycles rename is idle
system.cpu.rename.blockCycles                 2367437                       # Number of cycles rename is blocking
system.cpu.rename.serializeStallCycles        1564994                       # count of cycles rename stalledfor serializing inst
system.cpu.rename.runCycles                   8215430                       # Number of cycles rename is running
system.cpu.rename.unblockCycles               1946089                       # Number of cycles rename is unblocking
system.cpu.rename.renamedInsts               44595428                       # Number of instructions processed by rename
system.cpu.rename.ROBFullEvents                   413                       # Number of times rename has blocked due to ROB full
system.cpu.rename.IQFullEvents                 147893                       # Number of times rename has blocked due to IQ full
system.cpu.rename.LQFullEvents                   1378                       # Number of times rename has blocked due to LQ full
system.cpu.rename.SQFullEvents                1719557                       # Number of times rename has blocked due to SQ full
system.cpu.rename.renamedOperands            48363964                       # Number of destination operands rename has renamed
system.cpu.rename.lookups                   201529254                       # Number of register rename lookups that rename has made
system.cpu.rename.intLookups                 49623133                       # Number of integer rename lookups
system.cpu.rename.vecLookups                       16                       # Number of vector rename lookups
system.cpu.rename.committedMaps              20488654                       # Number of HB maps that are committed
system.cpu.rename.undoneMaps                 27875310                       # Number of HB maps that are undone due to squashing
system.cpu.rename.serializing                   91503                       # count of serializing insts renamed
system.cpu.rename.tempSerializing               91502                       # count of temporary serializing insts renamed
system.cpu.rename.skidInsts                   1067611                       # count of insts added to the skid buffer
system.cpu.rob.reads                         57791998                       # The number of ROB reads
system.cpu.rob.writes                        81371639                       # The number of ROB writes
system.cpu.thread_0.numInsts                 15428712                       # Number of Instructions committed
system.cpu.thread_0.numOps                   19185756                       # Number of Ops committed
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References
system.cpu_clk_domain.clock                       500                       # Clock period in ticks
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts
system.l2.demand_hits::.cpu.inst                19969                       # number of demand (read+write) hits
system.l2.demand_hits::.cpu.data               105768                       # number of demand (read+write) hits
system.l2.demand_hits::total                   125737                       # number of demand (read+write) hits
system.l2.overall_hits::.cpu.inst               19969                       # number of overall hits
system.l2.overall_hits::.cpu.data              105768                       # number of overall hits
system.l2.overall_hits::total                  125737                       # number of overall hits
system.l2.demand_misses::.cpu.inst                652                       # number of demand (read+write) misses
system.l2.demand_misses::.cpu.data              21598                       # number of demand (read+write) misses
system.l2.demand_misses::total                  22250                       # number of demand (read+write) misses
system.l2.overall_misses::.cpu.inst               652                       # number of overall misses
system.l2.overall_misses::.cpu.data             21598                       # number of overall misses
system.l2.overall_misses::total                 22250                       # number of overall misses
system.l2.demand_miss_latency::.cpu.inst     50994000                       # number of demand (read+write) miss cycles
system.l2.demand_miss_latency::.cpu.data   1842625500                       # number of demand (read+write) miss cycles
system.l2.demand_miss_latency::total       1893619500                       # number of demand (read+write) miss cycles
system.l2.overall_miss_latency::.cpu.inst     50994000                       # number of overall miss cycles
system.l2.overall_miss_latency::.cpu.data   1842625500                       # number of overall miss cycles
system.l2.overall_miss_latency::total      1893619500                       # number of overall miss cycles
system.l2.demand_accesses::.cpu.inst            20621                       # number of demand (read+write) accesses
system.l2.demand_accesses::.cpu.data           127366                       # number of demand (read+write) accesses
system.l2.demand_accesses::total               147987                       # number of demand (read+write) accesses
system.l2.overall_accesses::.cpu.inst           20621                       # number of overall (read+write) accesses
system.l2.overall_accesses::.cpu.data          127366                       # number of overall (read+write) accesses
system.l2.overall_accesses::total              147987                       # number of overall (read+write) accesses
system.l2.demand_miss_rate::.cpu.inst        0.031618                       # miss rate for demand accesses
system.l2.demand_miss_rate::.cpu.data        0.169574                       # miss rate for demand accesses
system.l2.demand_miss_rate::total            0.150351                       # miss rate for demand accesses
system.l2.overall_miss_rate::.cpu.inst       0.031618                       # miss rate for overall accesses
system.l2.overall_miss_rate::.cpu.data       0.169574                       # miss rate for overall accesses
system.l2.overall_miss_rate::total           0.150351                       # miss rate for overall accesses
system.l2.demand_avg_miss_latency::.cpu.inst 78211.656442                       # average overall miss latency
system.l2.demand_avg_miss_latency::.cpu.data 85314.635614                       # average overall miss latency
system.l2.demand_avg_miss_latency::total 85106.494382                       # average overall miss latency
system.l2.overall_avg_miss_latency::.cpu.inst 78211.656442                       # average overall miss latency
system.l2.overall_avg_miss_latency::.cpu.data 85314.635614                       # average overall miss latency
system.l2.overall_avg_miss_latency::total 85106.494382                       # average overall miss latency
system.l2.blocked_cycles::no_mshrs                  0                       # number of cycles access was blocked
system.l2.blocked_cycles::no_targets                0                       # number of cycles access was blocked
system.l2.blocked::no_mshrs                         0                       # number of cycles access was blocked
system.l2.blocked::no_targets                       0                       # number of cycles access was blocked
system.l2.avg_blocked_cycles::no_mshrs            nan                       # average number of cycles each access was blocked
system.l2.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.l2.demand_mshr_hits::.cpu.data              10                       # number of demand (read+write) MSHR hits
system.l2.demand_mshr_hits::total                  10                       # number of demand (read+write) MSHR hits
system.l2.overall_mshr_hits::.cpu.data             10                       # number of overall MSHR hits
system.l2.overall_mshr_hits::total                 10                       # number of overall MSHR hits
system.l2.demand_mshr_misses::.cpu.inst           652                       # number of demand (read+write) MSHR misses
system.l2.demand_mshr_misses::.cpu.data         21588                       # number of demand (read+write) MSHR misses
system.l2.demand_mshr_misses::total             22240                       # number of demand (read+write) MSHR misses
system.l2.overall_mshr_misses::.cpu.inst          652                       # number of overall MSHR misses
system.l2.overall_mshr_misses::.cpu.data        21588                       # number of overall MSHR misses
system.l2.overall_mshr_misses::total            22240                       # number of overall MSHR misses
system.l2.demand_mshr_miss_latency::.cpu.inst     44474000                       # number of demand (read+write) MSHR miss cycles
system.l2.demand_mshr_miss_latency::.cpu.data   1626075000                       # number of demand (read+write) MSHR miss cycles
system.l2.demand_mshr_miss_latency::total   1670549000                       # number of demand (read+write) MSHR miss cycles
system.l2.overall_mshr_miss_latency::.cpu.inst     44474000                       # number of overall MSHR miss cycles
system.l2.overall_mshr_miss_latency::.cpu.data   1626075000                       # number of overall MSHR miss cycles
system.l2.overall_mshr_miss_latency::total   1670549000                       # number of overall MSHR miss cycles
system.l2.demand_mshr_miss_rate::.cpu.inst     0.031618                       # mshr miss rate for demand accesses
system.l2.demand_mshr_miss_rate::.cpu.data     0.169496                       # mshr miss rate for demand accesses
system.l2.demand_mshr_miss_rate::total       0.150283                       # mshr miss rate for demand accesses
system.l2.overall_mshr_miss_rate::.cpu.inst     0.031618                       # mshr miss rate for overall accesses
system.l2.overall_mshr_miss_rate::.cpu.data     0.169496                       # mshr miss rate for overall accesses
system.l2.overall_mshr_miss_rate::total      0.150283                       # mshr miss rate for overall accesses
system.l2.demand_avg_mshr_miss_latency::.cpu.inst 68211.656442                       # average overall mshr miss latency
system.l2.demand_avg_mshr_miss_latency::.cpu.data 75323.096165                       # average overall mshr miss latency
system.l2.demand_avg_mshr_miss_latency::total 75114.613309                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::.cpu.inst 68211.656442                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::.cpu.data 75323.096165                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::total 75114.613309                       # average overall mshr miss latency
system.l2.replacements                              0                       # number of replacements
system.l2.WritebackDirty_hits::.writebacks       124467                       # number of WritebackDirty hits
system.l2.WritebackDirty_hits::total           124467                       # number of WritebackDirty hits
system.l2.WritebackDirty_accesses::.writebacks       124467                       # number of WritebackDirty accesses(hits+misses)
system.l2.WritebackDirty_accesses::total       124467                       # number of WritebackDirty accesses(hits+misses)
system.l2.WritebackClean_hits::.writebacks        20143                       # number of WritebackClean hits
system.l2.WritebackClean_hits::total            20143                       # number of WritebackClean hits
system.l2.WritebackClean_accesses::.writebacks        20143                       # number of WritebackClean accesses(hits+misses)
system.l2.WritebackClean_accesses::total        20143                       # number of WritebackClean accesses(hits+misses)
system.l2.ReadExReq_hits::.cpu.data              2673                       # number of ReadExReq hits
system.l2.ReadExReq_hits::total                  2673                       # number of ReadExReq hits
system.l2.ReadExReq_misses::.cpu.data           11358                       # number of ReadExReq misses
system.l2.ReadExReq_misses::total               11358                       # number of ReadExReq misses
system.l2.ReadExReq_miss_latency::.cpu.data    871485000                       # number of ReadExReq miss cycles
system.l2.ReadExReq_miss_latency::total     871485000                       # number of ReadExReq miss cycles
system.l2.ReadExReq_accesses::.cpu.data         14031                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadExReq_accesses::total             14031                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadExReq_miss_rate::.cpu.data     0.809493                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_miss_rate::total         0.809493                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_avg_miss_latency::.cpu.data 76728.737454                       # average ReadExReq miss latency
system.l2.ReadExReq_avg_miss_latency::total 76728.737454                       # average ReadExReq miss latency
system.l2.ReadExReq_mshr_misses::.cpu.data        11358                       # number of ReadExReq MSHR misses
system.l2.ReadExReq_mshr_misses::total          11358                       # number of ReadExReq MSHR misses
system.l2.ReadExReq_mshr_miss_latency::.cpu.data    757905000                       # number of ReadExReq MSHR miss cycles
system.l2.ReadExReq_mshr_miss_latency::total    757905000                       # number of ReadExReq MSHR miss cycles
system.l2.ReadExReq_mshr_miss_rate::.cpu.data     0.809493                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::total     0.809493                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_avg_mshr_miss_latency::.cpu.data 66728.737454                       # average ReadExReq mshr miss latency
system.l2.ReadExReq_avg_mshr_miss_latency::total 66728.737454                       # average ReadExReq mshr miss latency
system.l2.ReadCleanReq_hits::.cpu.inst          19969                       # number of ReadCleanReq hits
system.l2.ReadCleanReq_hits::total              19969                       # number of ReadCleanReq hits
system.l2.ReadCleanReq_misses::.cpu.inst          652                       # number of ReadCleanReq misses
system.l2.ReadCleanReq_misses::total              652                       # number of ReadCleanReq misses
system.l2.ReadCleanReq_miss_latency::.cpu.inst     50994000                       # number of ReadCleanReq miss cycles
system.l2.ReadCleanReq_miss_latency::total     50994000                       # number of ReadCleanReq miss cycles
system.l2.ReadCleanReq_accesses::.cpu.inst        20621                       # number of ReadCleanReq accesses(hits+misses)
system.l2.ReadCleanReq_accesses::total          20621                       # number of ReadCleanReq accesses(hits+misses)
system.l2.ReadCleanReq_miss_rate::.cpu.inst     0.031618                       # miss rate for ReadCleanReq accesses
system.l2.ReadCleanReq_miss_rate::total      0.031618                       # miss rate for ReadCleanReq accesses
system.l2.ReadCleanReq_avg_miss_latency::.cpu.inst 78211.656442                       # average ReadCleanReq miss latency
system.l2.ReadCleanReq_avg_miss_latency::total 78211.656442                       # average ReadCleanReq miss latency
system.l2.ReadCleanReq_mshr_misses::.cpu.inst          652                       # number of ReadCleanReq MSHR misses
system.l2.ReadCleanReq_mshr_misses::total          652                       # number of ReadCleanReq MSHR misses
system.l2.ReadCleanReq_mshr_miss_latency::.cpu.inst     44474000                       # number of ReadCleanReq MSHR miss cycles
